"028231203438";"Phonak AG";"Equipamento de Radiocomunicação de Radiação Restrita";"SKY Q50-UP";"SKY Q50-UP";"05/10/2017";"23/10/2018"
"028231203438";"Phonak AG";"Equipamento de Radiocomunicação de Radiação Restrita";"Argosy Alize 500 SP";"Argosy Alize 500 SP";"05/10/2017";"23/10/2018"
"013261001801";"EnerSys Inc.";"Acumulador de Energia Chumbo-Ácido Estacionário (VRLA)";"DDm85-21";"DDm85-21";"05/10/2017";""
"013261001801";"EnerSys Inc.";"Acumulador de Energia Chumbo-Ácido Estacionário (VRLA)";"DDm85-25";"DDm85-25";"05/10/2017";""
"013261001801";"EnerSys Inc.";"Acumulador de Energia Chumbo-Ácido Estacionário (VRLA)";"DDm85-27";"DDm85-27";"05/10/2017";""
"028231203438";"Phonak AG";"Equipamento de Radiocomunicação de Radiação Restrita";"Argosy Alize 500 UP";"Argosy Alize 500 UP";"05/10/2017";"23/10/2018"
"013261001801";"EnerSys Inc.";"Acumulador de Energia Chumbo-Ácido Estacionário (VRLA)";"DDm100-25";"DDm100-25";"05/10/2017";""
"013261001801";"EnerSys Inc.";"Acumulador de Energia Chumbo-Ácido Estacionário (VRLA)";"DDm125-25";"DDm125-25";"05/10/2017";""
"013261001801";"EnerSys Inc.";"Acumulador de Energia Chumbo-Ácido Estacionário (VRLA)";"DDm125-27";"DDm125-27";"05/10/2017";""
"028231203438";"Phonak AG";"Equipamento de Radiocomunicação de Radiação Restrita";"Argosy Alize 300 SP";"Argosy Alize 300 SP";"05/10/2017";"23/10/2018"
"028231203438";"Phonak AG";"Equipamento de Radiocomunicação de Radiação Restrita";"Argosy Alize 300 UP";"Argosy Alize 300 UP";"05/10/2017";"23/10/2018"
"013261001801";"EnerSys Inc.";"Acumulador de Energia Chumbo-Ácido Estacionário (VRLA)";"2DDm35-07";"2DDm35-07";"05/10/2017";""
"013261001801";"EnerSys Inc.";"Acumulador de Energia Chumbo-Ácido Estacionário (VRLA)";"DDm100-21";"DDm100-21";"05/10/2017";""
"028231203438";"Phonak AG";"Equipamento de Radiocomunicação de Radiação Restrita";"Naida S UP III";"Naida S UP III";"05/10/2017";"23/10/2018"
"013261001801";"EnerSys Inc.";"Acumulador de Energia Chumbo-Ácido Estacionário (VRLA)";"DDm100-33";"DDm100-33";"05/10/2017";""
"013261101547";"Microsoft Mobile Oy";"Carregador de Bateria para Telefone Celular                                     ";"AC-11B";"AC-11B";"05/10/2017";"09/06/2015"
"013261306832";"Shenzhen Tinno Mobile Technology Corp.";"Telefone Móvel Celular";"TN100";"TN100";"05/10/2017";"31/05/2014"
"013270302154";"Seratel Technology, S.A.L.";"Excitador de RF";"ST501.1 - 150W";"ST501.1 - 150W";"05/10/2017";"19/05/2012"
"013270302154";"Seratel Technology, S.A.L.";"Excitador de RF";"ST501.1";"ST501.1";"05/10/2017";"19/05/2012"
"013270302154";"Seratel Technology, S.A.L.";"Excitador de RF";"ST501.2";"ST501.2";"05/10/2017";"19/05/2012"
"013270502079";"Xicom Technology Inc.";"Amplificador de Potência RF";"XTRS-200C";"XTRS-200C";"05/10/2017";"25/10/2011"
"013270502079";"Xicom Technology Inc.";"Amplificador de Potência RF";"XTRS-100C";"XTRS-100C";"05/10/2017";"25/10/2011"
"013270804319";"Nokia Siemens Networks SpA";"Transceptor Digital                                                             ";"SRA L XD 18GHz ND2";"SRA L XD 18GHz ND2";"05/10/2017";"16/09/2010"
"013270900256";"FURUKAWA ELECTRIC LATAM S.A.";"Cabo de Fibras Ópticas";"CFOA-SM-DDR-S-144F-LSZH";"CFOA-SM-DDR-S-144F-LSZH";"05/10/2017";""
"013271101547";"Microsoft Mobile Oy";"Telefone Móvel Celular";"701";"701";"05/10/2017";"20/07/2013"
"013271201664";"Avaya, Inc.";"Equipamento de Rede de Dados";"3510GT";"";"05/10/2017";""
"028231402096";"JVC Kenwood Corporation";"Transceptor Troncalizado - Portátil                                             ";"NX-220";"NX-220";"05/10/2017";"16/10/2015"
"013271303330";"GARMIN INTERNATIONAL INC.";"Transceptor de Radiação Restrita                                                ";"GPSmap 527";"GPSmap 527";"05/10/2017";"30/04/2017"
"013271303330";"GARMIN INTERNATIONAL INC.";"Transceptor de Radiação Restrita                                                ";"GPSmap 527xs";"GPSmap 527xs";"05/10/2017";"30/04/2017"
"013280301705";"Andrew do Brasil Ltda.";"Antena Direcional                                                               ";"DB858DG65ESY";"DB858DG65ESY";"05/10/2017";"29/10/2011"
"028231606307";"Skyware Global";"Antena para Estação Terrena";"98cm Ka Band Rx/Tx";"98cm Ka Band Rx/Tx";"05/10/2017";"08/07/2018"
"013280301705";"Andrew do Brasil Ltda.";"Antena Direcional                                                               ";"DB854DG65ESY";"DB854DG65ESY";"05/10/2017";"29/10/2011"
"028241208321";"PFU Limited.";"Transceptor de Radiação Restrita                                                ";"iX500";"iX500";"05/10/2017";"28/09/2018"
"013280301705";"Andrew do Brasil Ltda.";"Antena Direcional                                                               ";"854DG65T6ESY";"854DG65T6ESY";"05/10/2017";"29/10/2011"
"013280301705";"Andrew do Brasil Ltda.";"Antena Direcional                                                               ";"DB852DG65ESY";"DB852DG65ESY";"05/10/2017";"29/10/2011"
"013280301705";"Andrew do Brasil Ltda.";"Antena Direcional                                                               ";"854DG65VTESY";"854DG65VTESY";"05/10/2017";"29/10/2011"
"013280301705";"Andrew do Brasil Ltda.";"Antena Direcional                                                               ";"858DG65VTASY";"858DG65VTASY";"05/10/2017";"29/10/2011"
"013280502922";"Injetel Ind. e Com. de Componentes Plásticos Ltda.";"Microfiltro                                                                     ";"029G6-ANT";"029G6-ANT";"05/10/2017";"18/01/2012"
"028241309443";"Cavotec Micro-control AS";"Equipamento de Radiocomunicação de Radiação Restrita";"MC-BUE 2 (MC-BIX)";"MC-BUE 2 (MC-BIX)";"05/10/2017";"19/08/2017"
"028241309443";"Cavotec Micro-control AS";"Equipamento de Radiocomunicação de Radiação Restrita";"MC-BUE 1 (MC-BLK)";"MC-BUE 1 (MC-BLK)";"05/10/2017";"19/08/2017"
"013281101086";"Cisco Systems, Inc.";"Equipamento para Interconexão de Redes";"Cisco 7600 Series";"Cisco 7600 Series";"05/10/2017";""
"013281206261";"Communications & Power Industries LLC";"Amplificador de Potência RF";"VZU-6997VL";"VZU-6997VL";"05/10/2017";"26/04/2014"
"013281306448";"SHENZHEN ETERNITY JU ELECTRON CO.,LTD.";"Cabo para Transmissão de Dados                                                  ";"LAN 4PX24AWG CAT 5e UTP CMX";"LAN 4PX24AWG CAT 5e UTP CMX";"05/10/2017";"17/05/2014"
"013281404372";"Salcomp Plc";"Carregador de Bateria para Telefone Celular                                     ";"EP-TA12BBB";"EP-TA12BBB";"05/10/2017";"02/04/2018"
"013281404372";"Salcomp Plc";"Carregador de Bateria para Telefone Celular                                     ";"EP-TA12BWB";"EP-TA12BWB";"05/10/2017";"02/04/2018"
"013290301705";"Andrew do Brasil Ltda.";"Antena Direcional                                                               ";"854DF65T5ESX";"854DF65T5ESX";"05/10/2017";"20/06/2012"
"028251101944";"Belcom Microwaves Ltd";"Transmissor para Estação Terrena";"mBLC-5";"mBLC-5";"05/10/2017";"19/09/2013"
"013290301705";"Andrew do Brasil Ltda.";"Antena Direcional                                                               ";"854DG65T6ESX";"854DG65T6ESX";"05/10/2017";"20/06/2012"
"013290301705";"Andrew do Brasil Ltda.";"Antena Direcional                                                               ";"856DG65T2ESX";"856DG65T2ESX";"05/10/2017";"20/06/2012"
"013290301705";"Andrew do Brasil Ltda.";"Antena Direcional                                                               ";"858DG65T3ESX";"858DG65T3ESX";"05/10/2017";"20/06/2012"
"013290301705";"Andrew do Brasil Ltda.";"Antena Direcional                                                               ";"DB858DG65ESX";"DB858DG65ESX";"05/10/2017";"20/06/2012"
"028251203229";"Logitech Far East Ltd";"Equipamento de Radiocomunicação de Radiação Restrita";"C-U0010";"C-U0010";"05/10/2017";"17/10/2018"
"028251406501";"Vaica Medical LTD";"Estação Terminal de Acesso";"SM2-MD";"SM2-MD";"05/10/2017";"02/09/2015"
"013290502922";"Injetel Ind. e Com. de Componentes Plásticos Ltda.";"Microfiltro                                                                     ";"029D6-ANT";"029D6-ANT";"05/10/2017";"17/01/2012"
"013290502922";"Injetel Ind. e Com. de Componentes Plásticos Ltda.";"Microfiltro                                                                     ";"029S6-ANT";"029S6-ANT";"05/10/2017";"17/01/2012"
"013290703996";"Shenzhen Jeeja Electron Industry Co., Limited";"Equipamento de Radiocomunicação de Radiação Restrita";"JT5871G24";"JT5871G24";"05/10/2017";"27/07/2011"
"013290903257";"Huawei Technologies Co. Ltd";"Equipamento de Rede de Dados";"Quidway S5328C-EI";"Quidway S5328C-EI";"05/10/2017";""
"013291101086";"Cisco Systems, Inc.";"Equipamento de Rede de Dados";"SF200-24";"SF200-24";"05/10/2017";""
"013291101086";"Cisco Systems, Inc.";"Equipamento de Rede de Dados";"SF200-24P";"SF200-24P";"05/10/2017";""
"013291101086";"Cisco Systems, Inc.";"Equipamento de Rede de Dados";"SG200-26";"SG200-26";"05/10/2017";""
"028251406501";"Vaica Medical LTD";"Estação Terminal de Acesso";"SM2-MDB";"SM2-MDB";"05/10/2017";"02/09/2015"
"013291101086";"Cisco Systems, Inc.";"Equipamento de Rede de Dados";"SG200-26P";"SG200-26P";"05/10/2017";""
"013291101086";"Cisco Systems, Inc.";"Equipamento de Rede de Dados";"SF200-24FP";"SF200-24FP";"05/10/2017";""
"013291101086";"Cisco Systems, Inc.";"Equipamento de Rede de Dados";"SG200-26FP";"SG200-26FP";"05/10/2017";""
"013291101086";"Cisco Systems, Inc.";"Equipamento de Rede de Dados";"SG200-50FP";"SG200-50FP";"05/10/2017";""
"013291101086";"Cisco Systems, Inc.";"Equipamento de Rede de Dados";"SG200-10FP";"SG200-10FP";"05/10/2017";""
"013291205404";"TCT MOBILE INTERNATIONAL LIMITED ";"Telefone Móvel Celular";"one touch 236G";"one touch 236G";"05/10/2017";"15/06/2015"
"013291302852";"GERTEC BRASIL LTDA";"Transceptor de Radiação Restrita                                                ";"TC 506 Midia WiFi";"TC 506 Midia WiFi";"05/10/2017";"07/06/2017"
"013291405318";"Enping Pasgao Eletronics Co., Ltd";"Microfone sem Fio";"KDSW-500 IN";"KDSW-500 IN";"05/10/2017";"28/04/2016"
"028270901993";"Apple Inc.";"Transceptor de Radiação Restrita                                                ";"A1355";"A1355";"05/10/2017";"03/12/2011"
"013291604464";"Tyco Electronics Raychem NV";"Acoplador / Divisor Óptico Passivo (Splitter)                                   ";"1x2";"1x2";"05/10/2017";""
"013291604464";"Tyco Electronics Raychem NV";"Acoplador / Divisor Óptico Passivo (Splitter)                                   ";"2x2";"2x2";"05/10/2017";""
"028271102482";"Extreme Networks, Inc";"Equipamento de Rede de Dados";"Summit X460-48t";"Summit X460-48t";"05/10/2017";""
"013300301705";"Andrew do Brasil Ltda.";"Antena Direcional                                                               ";"DB844H90E-XY";"DB844H90E-XY";"05/10/2017";"28/06/2012"
"013300301705";"Andrew do Brasil Ltda.";"Antena Direcional                                                               ";"848H90T4E-XY";"848H90T4E-XY";"05/10/2017";"28/06/2012"
"013300301705";"Andrew do Brasil Ltda.";"Antena Direcional                                                               ";"DB848H90E-XY";"DB848H90E-XY";"05/10/2017";"28/06/2012"
"013300301705";"Andrew do Brasil Ltda.";"Antena Direcional                                                               ";"DB846G90A-XY";"DB846G90A-XY";"05/10/2017";"28/06/2012"
"013300301705";"Andrew do Brasil Ltda.";"Antena Direcional                                                               ";"DB842H90E-XY";"DB842H90E-XY";"05/10/2017";"28/06/2012"
"013300502894";"Amplimatic S/A Indústria e Comércio";"Cabo Coaxial Flexível                                                           ";"Série 06 (Uso externo)";"Série 06 (Uso externo)";"05/10/2017";"01/11/2007"
"013300603400";"Samsung Electronics (Shandong) Dig. Print. Co.,Ltd";"Equipamento de Fac-Símile";"SCX-4521F";"SCX-4521F";"05/10/2017";"21/08/2010"
"028281102173";"Leipzig Electronic Systems GmbH";"Equipamento para Interconexão de Redes";"OpenScape Branch 50i - A84";"OpenScape Branch 50i - A84";"05/10/2017";""
"028281300906";"Newpower Sistemas de Energia Ltda.";"Acumulador de Energia Chumbo-Ácido Estacionário (ventilado)";"Família OPzS";"Família OPzS";"05/10/2017";""
"013300703996";"Shenzhen Jeeja Electron Industry Co., Limited";"Equipamento de Radiocomunicação de Radiação Restrita";"JT5871G24 ";"JT5871G24 ";"05/10/2017";"27/07/2011"
"013300904371";"Areson Electronic Corporation";"Equipamento de Radiocomunicação de Radiação Restrita";"0882";"0882";"05/10/2017";"17/06/2011"
"013301003257";"Huawei Technologies Co. Ltd";"Telefone Móvel Celular";"U8110-7";"U8110-7";"05/10/2017";"10/06/2011"
"028281408867";"Fortinet, Inc.";"Equipamento de Rede de Dados";"FORTIGATE-3240C (FG-3240C)";"FORTIGATE-3240C (FG-3240C)";"05/10/2017";""
"013301102435";"Sony Mobile Communications AB";"Telefone Móvel Celular";"ST15a";"ST15a";"05/10/2017";"12/07/2012"
"013301201003";"LG Electronics do Brasil Ltda.";"Bateria de Lítio                                                                ";"BL-53QH (LGC)";"BL-53QH (LGC)";"05/10/2017";"18/12/2015"
"028291102482";"Extreme Networks, Inc";"Equipamento de Rede de Dados";"Summit X480-48t";"Summit X480-48t";"05/10/2017";""
"013301306351";"Shenzhen FDC Electronics Co., Ltd.";"Filtro xDSL - Microfiltro Residencial                                           ";"FDCSP-407";"FDCSP-407";"05/10/2017";"20/05/2015"
"013301401931";"D-Link Corporation";"Equipamento de Rede de Dados";"DGS-1510-28P";"DGS-1510-28P";"05/10/2017";""
"028291201261";"Juniper Networks Inc.";"Transceptor de Radiação Restrita                                                ";"WLA322-WW";"WLA322-WW";"05/10/2017";"27/09/2018"
"013310502894";"Amplimatic S/A Indústria e Comércio";"Cabo Coaxial Flexível                                                           ";"Série 59 (uso interno)";"Série 59 (uso interno)";"05/10/2017";"01/11/2010"
"013310502894";"Amplimatic S/A Indústria e Comércio";"Cabo Coaxial Flexível                                                           ";"Série 59 (uso externo)";"Série 59 (uso externo)";"05/10/2017";"01/11/2010"
"013310600228";"BenQ Eletroeletrônica Ltda.";"Telefone Móvel Celular";"E71";"E71";"05/10/2017";"31/08/2007"
"028291309456";"Lifthec Tecnologia Ltda";"Estação Terminal de Acesso";"RV30";"RV30";"05/10/2017";"20/08/2015"
"028291408867";"Fortinet, Inc.";"Equipamento de Rede de Dados";"FORTIGATE 3600C (FG-3600C)";"FORTIGATE 3600C (FG-3600C)";"05/10/2017";""
"013311205862";"MYATECH INDUSTRIA, COMERCIO E SERVICOS DE INFORMATICA - EIRELI";"Transceptor de Radiação Restrita                                                ";"OPM-P100W/BLP";"OPM-P100W/BLP";"05/10/2017";"11/04/2014"
"013311302852";"GERTEC BRASIL LTDA";"Transceptor de Radiação Restrita                                                ";"TC506 WiFi";"TC506 WiFi";"05/10/2017";"07/06/2017"
"013311401931";"D-Link Corporation";"Equipamento de Rede de Dados";"DGS-1510-28";"DGS-1510-28";"05/10/2017";""
"013320502894";"Amplimatic S/A Indústria e Comércio";"Cabo Coaxial Flexível                                                           ";"Série 59 (uso externo)";"Série 59 (uso externo)";"05/10/2017";"01/11/2007"
"013320600569";"Intermec Technologies Corporation";"Transceptor de Radiação Restrita - Espalhamento Espectral                       ";"BU-2073-J";"BU-2073-J";"05/10/2017";"21/08/2008"
"028301300657";"Icom Incorporated";"Transceptor Troncalizado - Portátil                                             ";"IC-F3261DS";"IC-F3261DS";"05/10/2017";"30/07/2016"
"013320701705";"Andrew do Brasil Ltda.";"Antena Direcional                                                               ";"HBX-6513DS-VTM";"HBX-6513DS-VTM";"05/10/2017";"27/07/2011"
"013320701705";"Andrew do Brasil Ltda.";"Antena Direcional                                                               ";"HBX-6516DS-VTM";"HBX-6516DS-VTM";"05/10/2017";"27/07/2011"
"013320701705";"Andrew do Brasil Ltda.";"Antena Direcional                                                               ";"HBX-6517DS-VTM";"HBX-6517DS-VTM";"05/10/2017";"27/07/2011"
"013320701705";"Andrew do Brasil Ltda.";"Antena Direcional                                                               ";"HBX-6516DS-T0M";"HBX-6516DS-T0M";"05/10/2017";"27/07/2011"
"013320701705";"Andrew do Brasil Ltda.";"Antena Direcional                                                               ";"HBX-6516DS-T2M";"HBX-6516DS-T2M";"05/10/2017";"27/07/2011"
"013320701705";"Andrew do Brasil Ltda.";"Antena Direcional                                                               ";"HBX-6516DS-T4M";"HBX-6516DS-T4M";"05/10/2017";"27/07/2011"
"028301300657";"Icom Incorporated";"Transceptor Troncalizado - Portátil                                             ";"IC-F3261DT";"IC-F3261DT";"05/10/2017";"30/07/2016"
"013320701705";"Andrew do Brasil Ltda.";"Antena Direcional                                                               ";"HBX-6517DS-T0M";"HBX-6517DS-T0M";"05/10/2017";"27/07/2011"
"013320701705";"Andrew do Brasil Ltda.";"Antena Direcional                                                               ";"HBX-6517DS-T2M";"HBX-6517DS-T2M";"05/10/2017";"27/07/2011"
"028311200953";"Samsung Electronics Co Ltd.";"Telefone Móvel Celular";"GT-I8750";"GT-I8750";"05/10/2017";"04/10/2013"
"028311309455";"CCK Automação Ltda";"Estação Terminal de Acesso";"CCK 7010 GPRS";"CCK 7010 GPRS";"05/10/2017";"21/08/2016"
"013320701705";"Andrew do Brasil Ltda.";"Antena Direcional                                                               ";"HBX-6517DS-T4M";"HBX-6517DS-T4M";"05/10/2017";"27/07/2011"
"013320701705";"Andrew do Brasil Ltda.";"Antena Direcional                                                               ";"HBX-6519DS-T0M";"HBX-6519DS-T0M";"05/10/2017";"27/07/2011"
"013320901936";"Advantech Wireless Inc.";"Transmissor para Estação Terrena";"AWMT-C300-BRE";"AWMT-C300-BRE";"05/10/2017";"25/05/2013"
"013321205205";"Nokia Solutions Networks Oy";"Transceptor Digital                                                             ";"SRT 1F/ L6GHz";"SRT 1F/ L6GHz";"05/10/2017";"23/04/2014"
